Stephanie;Chapman;109;forward;135;27000000.0;1994-01-04
Angel;Barrett;2;forward;430;66000000.0;1993-09-30
Amanda;Williams;96;midfielder;938;31000000.0;1983-06-23
Nicole;Brooks;21;defender;461;66000000.0;1987-08-26
Dylan;Bolton;40;forward;690;16000000.0;1990-06-15
Tammy;Houston;1;defender;458;76000000.0;1980-05-12
Matthew;Price;5;goalkeeper;439;69000000.0;2003-07-22
Sandra;Benson;158;midfielder;973;84000000.0;1981-01-18
Rachel;Foster;32;forward;2;39000000.0;1992-08-21
Anthony;Bradley;128;midfielder;708;17000000.0;1990-05-28
Mary;Garcia;96;forward;823;37000000.0;1989-03-31
Lynn;Lee;91;forward;389;96000000.0;1984-01-28
Melissa;Mcclure;195;goalkeeper;639;42000000.0;2006-11-23
Kenneth;Cameron;66;midfielder;175;85000000.0;1986-11-06
Mary;Potter;110;goalkeeper;80;81000000.0;1988-06-21
Vincent;Richardson;148;forward;197;88000000.0;2007-01-12
Connie;Marshall;139;defender;253;12000000.0;1985-02-22
Noah;Holt;15;forward;125;24000000.0;1984-05-28
Ashley;Palmer;155;forward;662;63000000.0;2005-06-24
Elizabeth;Hopkins;12;midfielder;828;85000000.0;1988-01-22
Michael;Summers;85;goalkeeper;643;65000000.0;1999-09-08
Shari;Farley;67;midfielder;553;98000000.0;1986-07-26
Stephen;Jordan;60;defender;184;82000000.0;1994-11-09
Dana;Estrada;130;forward;431;46000000.0;2003-06-23
James;Underwood;118;forward;827;5000000.0;1989-09-23
Angel;Peterson;133;midfielder;713;76000000.0;1999-02-02
Mary;Aguilar;159;forward;219;42000000.0;1991-12-03
Richard;Murphy;136;defender;134;76000000.0;1984-11-03
Richard;Pruitt;158;defender;740;14000000.0;2003-02-07
Scott;Foster;45;goalkeeper;391;1000000.0;1994-06-20
Shelly;Clark;54;midfielder;176;69000000.0;1984-06-17
Edward;Sosa;112;forward;817;26000000.0;1982-02-13
Ms.;Tammy;14;defender;944;33000000.0;1989-12-11
Tanner;Garcia;67;defender;445;69000000.0;1988-02-09
Steven;Johnson;52;midfielder;205;30000000.0;1989-08-01
Joseph;Walker;113;midfielder;265;46000000.0;1987-06-30
Nathaniel;Torres;147;midfielder;746;48000000.0;2002-07-11
Brittany;Martinez;33;defender;440;52000000.0;2007-12-07
Trevor;Hamilton;62;defender;178;78000000.0;1986-07-18
Keith;Salazar;168;defender;434;1000000.0;2005-01-03
Michael;Moore;34;defender;458;77000000.0;1982-11-05
Crystal;Hall;191;midfielder;647;96000000.0;1983-12-30
Brandon;Williams;192;goalkeeper;192;71000000.0;1997-08-04
Morgan;Sanchez;198;midfielder;456;64000000.0;1991-07-27
Jason;Rodriguez;32;midfielder;128;37000000.0;1993-02-21
Eric;Watson;161;goalkeeper;678;66000000.0;2002-10-23
William;Wilson;160;forward;879;67000000.0;1983-10-06
Michael;Brown;36;goalkeeper;549;54000000.0;2000-08-29
Ryan;Webb;142;goalkeeper;447;32000000.0;1998-07-01
Benjamin;Evans;151;forward;585;71000000.0;1995-01-26
Keith;Bell;15;midfielder;976;6000000.0;1981-04-25
Timothy;George;122;forward;282;21000000.0;1998-10-10
Nicole;Torres;30;midfielder;47;67000000.0;1992-01-27
Dana;Brown;62;forward;329;16000000.0;1997-12-23
Patrick;Wells;56;goalkeeper;79;37000000.0;1986-11-06
Holly;Barrera;189;defender;605;91000000.0;2005-11-18
Margaret;Arroyo;80;goalkeeper;765;31000000.0;1999-12-01
Willie;Jones;76;goalkeeper;16;92000000.0;2005-06-07
David;Camacho;2;midfielder;163;24000000.0;1984-04-19
Richard;Grant;116;defender;615;23000000.0;1988-07-13
Jennifer;Moore;69;goalkeeper;500;2000000.0;2000-02-07
Zachary;Johnson;103;goalkeeper;205;86000000.0;1982-11-02
Donna;Hart;25;forward;552;5000000.0;1997-09-19
James;Dominguez;47;forward;802;57000000.0;1993-01-08
Brian;Browning;193;defender;607;27000000.0;1989-01-11
Dustin;Gibson;148;goalkeeper;845;74000000.0;1981-05-18
Robert;Stark;109;defender;556;28000000.0;2003-05-13
Eric;Nichols;10;goalkeeper;826;19000000.0;2000-10-30
Corey;Blair;122;midfielder;509;33000000.0;2006-05-08
Logan;Taylor;54;goalkeeper;680;88000000.0;1986-11-27
Alex;Mills;38;defender;23;22000000.0;2001-04-24
William;Chen;109;midfielder;780;17000000.0;1985-03-21
Emily;Moss;22;defender;668;61000000.0;2005-11-24
Danielle;Carter;172;goalkeeper;322;45000000.0;2001-03-26
Tina;Benson;148;defender;290;16000000.0;1980-12-09
Steven;Sexton;68;defender;392;79000000.0;2004-02-21
Kevin;Martin;131;forward;79;16000000.0;1986-06-08
Sean;Johnson;26;goalkeeper;907;58000000.0;1993-02-05
Brian;Church;98;midfielder;842;96000000.0;1995-06-28
Mr.;David;68;forward;626;59000000.0;1982-07-03
David;Contreras;107;midfielder;973;90000000.0;1997-11-27
David;Perez;45;forward;416;52000000.0;2006-11-12
Joyce;Perry;127;forward;153;72000000.0;1999-02-03
Chelsea;Hall;177;goalkeeper;628;4000000.0;1998-04-08
Brandi;Park;74;midfielder;964;39000000.0;2002-01-05
Melissa;Ayala;134;goalkeeper;587;91000000.0;1991-12-10
Kelly;Hunt;145;midfielder;944;31000000.0;2007-04-22
Carla;Werner;195;goalkeeper;1000;79000000.0;2003-03-07
Kenneth;Smith;138;defender;680;100000000.0;2007-02-14
Rodney;Campbell;173;midfielder;116;59000000.0;2002-12-15
Matthew;Pearson;64;defender;382;84000000.0;1985-08-31
James;Johnson;58;defender;430;36000000.0;1982-10-24
Cameron;Bell;136;forward;50;62000000.0;1992-12-18
Rebecca;Miller;145;goalkeeper;765;88000000.0;2003-06-06
Patricia;Robertson;169;forward;799;70000000.0;1981-01-06
Shawna;Jacobs;180;forward;733;98000000.0;1981-12-12
Tammy;Williams;127;forward;396;42000000.0;1985-03-14
Stacy;Nelson;136;defender;563;47000000.0;1998-10-07
Stephen;Walker;179;defender;87;24000000.0;2001-12-27
Kristin;Herrera;48;midfielder;843;32000000.0;2004-05-30
Steven;King;18;forward;785;32000000.0;1998-02-22
Frank;Perez;71;forward;906;92000000.0;1992-12-08
Charles;Conley;35;forward;828;8000000.0;2000-09-09
Gabrielle;Pennington;54;forward;907;14000000.0;2006-08-07
Julie;Fleming;80;forward;169;57000000.0;2006-09-01
Robert;Cruz;194;goalkeeper;318;32000000.0;1995-02-17
Abigail;Thomas;63;defender;862;92000000.0;2004-04-10
Stephen;Wagner;89;defender;913;77000000.0;1981-04-23
Patricia;Clarke;181;forward;860;84000000.0;1998-05-02
Emily;Bowen;65;forward;943;19000000.0;1989-12-26
Briana;Gray;38;forward;594;88000000.0;1999-08-24
Barbara;Tran;64;midfielder;480;19000000.0;1988-08-30
Holly;Diaz;54;midfielder;737;60000000.0;1983-02-17
Mr.;Hector;51;forward;153;44000000.0;1987-05-26
Kendra;Gonzalez;86;defender;294;68000000.0;1981-12-21
Ricky;Andrade;10;forward;372;42000000.0;1980-02-17
Daniel;Rodriguez;102;midfielder;68;21000000.0;1992-12-23
Amy;Fleming;155;defender;199;76000000.0;1983-11-24
Cory;Taylor;110;midfielder;895;29000000.0;1987-12-31
Brenda;Morris;176;midfielder;72;28000000.0;1991-06-01
Joseph;Brown;39;goalkeeper;80;17000000.0;1984-12-08
Teresa;Mann;86;forward;774;27000000.0;1997-05-30
Dean;Russell;134;defender;914;10000000.0;2006-04-10
Cheryl;Rice;89;forward;81;22000000.0;2006-01-07
William;Boyd;81;defender;536;86000000.0;1984-03-21
Suzanne;Bailey;1;midfielder;930;22000000.0;1980-08-05
Debra;White;57;midfielder;651;84000000.0;1991-03-29
Jill;Fisher;134;goalkeeper;791;11000000.0;2003-11-12
Janet;Hill;25;forward;937;17000000.0;2000-03-17
Patricia;Cruz;34;forward;147;44000000.0;2005-04-05
Joseph;Mcdaniel;195;midfielder;845;77000000.0;1992-07-31
Shawn;Henry;160;forward;508;73000000.0;1989-09-20
Gabriela;Young;134;defender;426;25000000.0;1989-05-14
Donald;Swanson;141;goalkeeper;80;96000000.0;1997-10-12
Jennifer;Kelly;41;defender;927;6000000.0;2006-05-02
David;Todd;123;goalkeeper;613;66000000.0;2005-08-15
Phillip;Dixon;48;forward;691;3000000.0;1988-04-15
Daniel;Singh;92;goalkeeper;176;97000000.0;1992-03-12
Christina;Price;180;defender;342;96000000.0;1982-05-01
Luke;Tucker;30;goalkeeper;429;35000000.0;1997-06-15
Joseph;Ellis;44;goalkeeper;454;51000000.0;1980-07-14
Matthew;Turner;5;goalkeeper;858;32000000.0;2005-02-11
Jonathan;Roberts;62;defender;248;72000000.0;1988-09-28
Dennis;Wood;35;forward;761;65000000.0;1994-11-22
Jose;Williams;70;goalkeeper;623;42000000.0;2002-01-25
Maria;Richards;119;goalkeeper;901;15000000.0;1985-03-27
Mary;Lee;96;defender;555;8000000.0;2005-04-09
Lisa;Hawkins;57;midfielder;915;3000000.0;1990-06-10
Garrett;Moore;188;forward;704;34000000.0;1991-06-27
Lauren;Campbell;151;midfielder;727;47000000.0;2004-08-05
Eric;Rodriguez;199;goalkeeper;672;35000000.0;1992-12-09
Michael;Alvarez;18;goalkeeper;801;3000000.0;1988-09-24
Michael;Serrano;166;forward;335;46000000.0;2005-12-23
Cynthia;Moore;154;defender;190;56000000.0;1985-03-10
Raymond;Hughes;71;forward;132;47000000.0;2003-04-04
Daniel;Harrington;167;forward;773;8000000.0;1990-09-26
Tamara;Cox;13;goalkeeper;171;10000000.0;2005-02-03
Savannah;Warner;190;defender;740;19000000.0;1998-06-10
Derek;Pearson;168;defender;663;86000000.0;1994-06-13
Brandon;Rodriguez;171;midfielder;124;45000000.0;2005-02-11
William;Munoz;185;midfielder;534;67000000.0;2000-03-11
Mark;Warren;177;defender;124;89000000.0;1998-05-26
Alicia;Lloyd;2;goalkeeper;211;29000000.0;1986-01-09
Shawn;Henderson;19;forward;240;59000000.0;1986-04-01
Mark;Morris;115;midfielder;473;23000000.0;1997-10-06
Kyle;Stewart;22;forward;160;42000000.0;2005-09-07
Donna;Robinson;120;forward;664;100000000.0;1988-06-20
William;Wright;190;midfielder;512;93000000.0;1981-08-20
Mr.;Anthony;139;forward;542;57000000.0;1985-05-09
Elizabeth;Hernandez;100;midfielder;489;42000000.0;1985-05-07
Aaron;Lee;55;defender;941;85000000.0;2002-02-21
Terry;Rivera;172;defender;34;82000000.0;1983-12-01
Lisa;Ferguson;5;goalkeeper;912;19000000.0;1987-02-11
Jamie;Morris;171;goalkeeper;988;90000000.0;1994-04-01
Chelsea;Brown;18;midfielder;400;92000000.0;1990-01-15
Megan;West;103;goalkeeper;435;57000000.0;2002-12-29
Meredith;Gross;125;goalkeeper;314;87000000.0;2003-09-30
Sara;Dunn;25;goalkeeper;440;83000000.0;1995-02-14
Shawn;Thomas;95;forward;331;8000000.0;1990-11-25
Catherine;Smith;11;defender;957;5000000.0;1996-10-19
Nicholas;Andrade;141;forward;412;4000000.0;1987-01-30
Lauren;Zimmerman;137;goalkeeper;515;96000000.0;2001-02-17
Stephen;Carrillo;169;defender;656;45000000.0;1997-01-27
Jasmine;Brown;92;goalkeeper;558;70000000.0;2000-07-18
Casey;Hernandez;11;defender;504;73000000.0;1980-11-15
Michael;Miller;110;forward;454;86000000.0;1981-01-24
Douglas;Lester;59;forward;907;63000000.0;1987-11-04
Tanya;Patel;194;forward;602;39000000.0;1990-12-07
Frederick;Daniels;179;midfielder;939;37000000.0;1990-03-05
Jennifer;Navarro;143;defender;290;68000000.0;1999-11-13
David;Ruiz;83;midfielder;702;53000000.0;1990-05-29
Kevin;Houston;189;defender;532;76000000.0;1987-03-21
Bryan;Lin;39;goalkeeper;973;73000000.0;1996-05-10
Glen;Smith;27;goalkeeper;659;5000000.0;2007-05-07
Alexander;Hill;134;midfielder;297;91000000.0;2000-04-27
Jennifer;Mcfarland;131;defender;205;76000000.0;1980-01-07
Joseph;Mcdaniel;22;forward;818;67000000.0;1996-04-17
Kelly;Park;117;defender;312;28000000.0;2003-06-30
Michael;Howard;39;midfielder;337;47000000.0;1988-06-24
Danny;Kelley;149;goalkeeper;350;89000000.0;2001-04-19
Mr.;Michael;197;midfielder;597;93000000.0;1986-07-22
Ellen;Drake;19;goalkeeper;951;61000000.0;1994-04-25
Elizabeth;Harper;122;forward;423;22000000.0;2004-12-04
Jasmine;Simmons;194;forward;806;12000000.0;1998-05-10
Zoe;Campbell;18;midfielder;990;15000000.0;1994-05-31
Steven;Hawkins;112;defender;106;15000000.0;2001-05-25
Heather;Durham;72;defender;46;12000000.0;1987-07-25
Mr.;Keith;199;goalkeeper;595;11000000.0;1980-07-19
Edward;Mccoy;51;midfielder;724;76000000.0;2002-10-26
Olivia;Bush;162;midfielder;399;47000000.0;1981-04-02
Andrew;Perez;160;goalkeeper;833;36000000.0;2007-05-29
Sharon;Sanchez;29;forward;734;77000000.0;1985-07-06
Brian;Matthews;104;forward;981;60000000.0;1982-10-09
Jessica;Sullivan;3;midfielder;386;58000000.0;1999-09-11
Kimberly;Herrera;166;midfielder;447;32000000.0;1983-12-22
Larry;Gross;70;defender;207;12000000.0;1991-04-24
Barbara;Butler;199;forward;95;85000000.0;2004-07-10
Nicholas;Nelson;142;midfielder;35;46000000.0;2007-10-29
Kimberly;Haynes;114;defender;244;60000000.0;1981-09-05
Robert;Evans;150;forward;286;75000000.0;1989-08-05
Melissa;Johnson;65;goalkeeper;727;37000000.0;2003-10-16
Mary;Gardner;32;defender;306;63000000.0;1981-02-14
Steve;Giles;146;defender;579;75000000.0;1991-12-05
Mark;Mcdowell;30;midfielder;746;37000000.0;1995-05-14
Robyn;Lawson;134;forward;472;78000000.0;1985-11-01
David;Mora;2;forward;278;77000000.0;2004-09-24
Ryan;Hobbs;91;defender;728;97000000.0;1988-03-01
Richard;Davis;138;goalkeeper;133;18000000.0;1990-02-23
Ryan;Fuller;195;defender;898;88000000.0;1985-12-06
Curtis;Carney;155;midfielder;913;100000000.0;2001-07-01
Edward;Miller;72;goalkeeper;613;84000000.0;1988-12-23
Kimberly;Whitehead;82;defender;265;27000000.0;1983-11-22
Kevin;Rodriguez;147;forward;434;75000000.0;1994-03-24
Autumn;Jones;110;midfielder;100;88000000.0;2007-11-02
Leslie;Tran;27;goalkeeper;737;98000000.0;2006-08-19
Brandy;Tucker;189;midfielder;71;48000000.0;1984-08-08
Cody;Wilkerson;192;defender;809;18000000.0;1993-07-14
Stacie;Sanchez;104;defender;311;78000000.0;2004-03-10
Kimberly;King;157;defender;152;34000000.0;1996-04-30
Thomas;Moore;119;forward;844;47000000.0;1991-12-15
Lindsay;Moore;1;forward;421;50000000.0;1986-02-09
Lisa;Smith;190;defender;851;29000000.0;1993-08-05
Aaron;Perry;93;midfielder;437;50000000.0;2004-05-28
Dawn;Chavez;84;midfielder;149;79000000.0;1996-06-26
Heidi;Haynes;180;forward;772;13000000.0;1999-08-03
Tabitha;Williams;192;midfielder;74;78000000.0;2000-11-06
William;Mcintyre;162;defender;304;15000000.0;1986-06-16
Sarah;Huerta;141;goalkeeper;136;70000000.0;1982-01-31
Joseph;Alvarez;57;defender;253;57000000.0;1994-11-21
Alexandra;Martinez;83;forward;102;87000000.0;1995-10-03
Caitlyn;Walker;159;defender;645;91000000.0;1990-03-24
Jessica;Turner;58;forward;307;39000000.0;2004-11-18
Joshua;Petty;121;goalkeeper;327;78000000.0;1999-08-24
Patrick;Mejia;140;forward;264;67000000.0;2001-12-04
Gary;Jimenez;98;midfielder;739;89000000.0;1996-01-09
Robert;Casey;110;forward;574;62000000.0;2000-03-13
Miguel;Mason;18;forward;372;73000000.0;1983-11-05
Christopher;Mann;175;midfielder;946;54000000.0;2002-06-24
Lisa;Gomez;152;defender;930;32000000.0;2006-12-31
Matthew;Garrison;17;midfielder;538;95000000.0;2005-05-10
Thomas;Barber;81;defender;255;42000000.0;1987-09-12
Shane;Thomas;96;goalkeeper;206;55000000.0;1995-11-28
Steven;Martinez;173;midfielder;53;10000000.0;1995-10-14
Eileen;Gardner;43;goalkeeper;357;40000000.0;1986-07-19
William;Keller;39;defender;286;35000000.0;2001-04-22
Kimberly;Palmer;113;midfielder;904;70000000.0;2002-05-20
Jill;Wiley;45;forward;68;65000000.0;2003-11-13
Shelby;Page;184;goalkeeper;466;53000000.0;1988-04-17
Matthew;Garcia;198;goalkeeper;664;55000000.0;1984-06-17
Richard;Clark;55;forward;295;59000000.0;1992-04-16
Michael;Hernandez;127;midfielder;964;90000000.0;1982-06-12
Chelsea;Henry;37;goalkeeper;494;46000000.0;1986-01-11
Jonathan;Christian;98;defender;7;20000000.0;1998-08-22
Cole;Garcia;56;midfielder;670;72000000.0;2000-06-13
Jamie;Velasquez;164;forward;897;2000000.0;2006-11-18
Joshua;Patel;180;goalkeeper;529;86000000.0;1999-02-09
Jim;Fleming;136;forward;910;15000000.0;1999-08-12
Catherine;Schultz;133;goalkeeper;793;97000000.0;2007-10-07
Samantha;Miller;179;midfielder;534;81000000.0;1990-08-03
Jordan;Riley;147;goalkeeper;493;97000000.0;1995-05-11
Joseph;Lopez;16;goalkeeper;558;44000000.0;2003-09-03
William;Scott;157;midfielder;112;95000000.0;1983-09-24
Brandon;Jackson;129;forward;550;7000000.0;1984-03-06
Kelsey;Smith;113;forward;976;69000000.0;2005-04-13
Brendan;Haney;175;midfielder;356;46000000.0;1986-02-10
Christine;Schmidt;54;goalkeeper;364;93000000.0;2006-12-16
Jim;Baker;171;defender;482;23000000.0;1982-09-03
Dorothy;Stokes;57;defender;641;85000000.0;1986-04-25
Derek;Brown;52;defender;125;41000000.0;2000-02-29
Wanda;Bryant;42;defender;544;38000000.0;2007-09-20
Todd;Roberts;161;goalkeeper;920;55000000.0;2004-03-01
Thomas;Mccarthy;163;forward;899;43000000.0;1997-06-02
Kerry;Freeman;172;midfielder;273;1000000.0;2000-12-10
Lauren;Salinas;79;forward;923;63000000.0;1995-10-16
Jonathan;Barron;137;forward;80;5000000.0;2002-03-02
Ruth;Yoder;63;forward;127;17000000.0;2002-04-26
Sarah;Collins;61;goalkeeper;998;100000000.0;1999-04-09
Curtis;Barker;196;forward;410;69000000.0;2003-02-04
Susan;Cain;102;defender;264;61000000.0;1993-05-06
Nicole;Mason;145;midfielder;770;89000000.0;1997-04-19
Natalie;Hernandez;2;goalkeeper;224;66000000.0;1993-09-23
Jennifer;Gross;63;forward;104;33000000.0;1982-10-12
Ellen;Williams;35;goalkeeper;856;7000000.0;1999-07-05
Margaret;Levine;58;forward;206;71000000.0;1989-04-20
Denise;Lang;171;goalkeeper;264;28000000.0;1993-03-22
William;Sims;92;forward;692;4000000.0;2001-05-17
Carolyn;Sanchez;149;forward;145;40000000.0;1989-12-29
James;Dickson;132;defender;728;1000000.0;1998-06-21
Chelsea;Valdez;159;forward;920;34000000.0;2002-07-14
Samantha;Harrison;42;goalkeeper;972;81000000.0;1980-07-30
Eric;Cohen;84;goalkeeper;384;54000000.0;1992-01-04
Marie;Stanton;100;defender;377;26000000.0;1989-11-26
Jeffrey;Walker;104;defender;655;16000000.0;1983-10-02
Jason;Carpenter;73;forward;114;64000000.0;2002-04-17
Richard;Dixon;53;forward;35;27000000.0;2007-12-16
Emily;Booker;170;forward;486;62000000.0;1986-11-17
Kyle;Bradley;87;defender;313;97000000.0;1985-01-06
Corey;Bowman;155;midfielder;585;81000000.0;2001-12-05
Elizabeth;Lopez;89;forward;311;47000000.0;1985-10-03
William;Soto;114;forward;771;47000000.0;1998-12-01
Daniel;Smith;94;defender;255;32000000.0;2003-08-23
Cameron;Walter;186;forward;533;37000000.0;1984-06-21
Edward;Estrada;166;defender;376;5000000.0;1990-07-21
Michael;Hatfield;86;forward;432;13000000.0;1994-10-30
Michael;Gardner;148;forward;760;60000000.0;1983-11-08
Victor;Estrada;122;midfielder;748;50000000.0;2005-04-05
Edward;Patterson;34;defender;544;69000000.0;1986-05-25
Stephanie;Williams;194;defender;271;5000000.0;1987-08-20
Mrs.;Caroline;42;forward;279;51000000.0;1988-10-27
Daisy;Turner;67;forward;686;63000000.0;1980-05-23
Catherine;Avila;17;defender;681;5000000.0;1980-08-15
Christine;Compton;84;midfielder;914;31000000.0;2006-10-31
Eric;Henderson;83;midfielder;699;55000000.0;2006-04-14
Denise;Mcdonald;131;defender;312;49000000.0;2005-12-12
Jerry;Dixon;158;defender;269;24000000.0;1981-07-24
Andrew;Lewis;180;goalkeeper;619;94000000.0;1985-04-30
William;Ortega;62;forward;61;33000000.0;1986-05-09
Tina;Kane;166;forward;128;90000000.0;1993-09-08
David;Williams;192;midfielder;510;87000000.0;1999-11-22
Lori;Kelley;20;defender;957;71000000.0;1989-04-22
Stephen;Lewis;149;midfielder;94;19000000.0;2006-01-20
Tiffany;Yoder;75;goalkeeper;14;39000000.0;2001-02-14
Thomas;Powell;8;forward;346;99000000.0;1994-12-12
Kathy;Brown;178;midfielder;396;48000000.0;2002-03-04
Elizabeth;Cooper;82;defender;128;85000000.0;1999-02-07
Anthony;Lopez;183;defender;609;21000000.0;1984-01-10
Kimberly;Wright;23;forward;327;5000000.0;1981-05-31
Mrs.;Alyssa;46;midfielder;123;94000000.0;2005-02-27
Daniel;Allen;81;midfielder;793;20000000.0;1981-01-07
Amy;Roberts;85;forward;383;55000000.0;1995-07-13
Hayden;Hill;126;midfielder;814;91000000.0;1990-03-26
David;Payne;82;defender;760;18000000.0;1999-01-09
Kyle;Adams;194;forward;473;33000000.0;1986-05-13
Ian;Rodriguez;200;goalkeeper;413;10000000.0;1988-08-27
Danielle;Oliver;184;forward;807;91000000.0;2004-04-03
Mary;Rodriguez;145;midfielder;702;50000000.0;1994-01-31
Mr.;Darren;1;goalkeeper;887;14000000.0;2007-09-24
Rachel;Cochran;49;defender;573;69000000.0;2004-12-02
Dr.;Elizabeth;116;midfielder;326;78000000.0;1994-03-15
Jennifer;Walker;79;defender;78;99000000.0;2001-07-18
Matthew;Lee;34;goalkeeper;309;39000000.0;1991-09-29
Melissa;Lee;130;defender;846;1000000.0;1980-03-27
Tonya;Brown;55;midfielder;146;24000000.0;1991-08-04
Michelle;Reynolds;88;defender;461;82000000.0;2006-08-20
Michele;Moore;4;midfielder;464;27000000.0;1994-09-23
Robert;Williams;187;forward;223;96000000.0;1996-01-30
Jordan;Smith;140;midfielder;624;82000000.0;1998-03-14
Kyle;Reyes;183;defender;267;29000000.0;1997-03-03
Joseph;Pugh;66;midfielder;235;69000000.0;1985-02-10
Kayla;Larsen;92;midfielder;825;65000000.0;1999-08-24
Daryl;Griffin;169;goalkeeper;714;94000000.0;2007-09-02
Carol;Young;69;midfielder;487;29000000.0;1995-12-20
Matthew;Stokes;164;forward;597;36000000.0;1998-06-13
Aaron;Carney;140;forward;435;38000000.0;1983-11-19
Jennifer;Price;162;goalkeeper;904;61000000.0;2006-10-26
Steve;Morris;104;midfielder;416;33000000.0;1995-05-12
Robert;Thompson;98;forward;125;46000000.0;1994-07-03
Jean;Taylor;27;midfielder;890;48000000.0;2001-01-10
Audrey;Jacobs;125;goalkeeper;337;28000000.0;1980-09-29
Joshua;May;7;defender;186;10000000.0;1994-05-22
Chelsea;Leon;199;midfielder;134;14000000.0;1986-07-16
Christian;Hines;143;goalkeeper;976;5000000.0;2004-05-07
Mary;Vega;130;forward;332;3000000.0;1997-06-02
Tony;Winters;40;defender;660;67000000.0;1988-04-21
Lisa;Farrell;182;midfielder;431;67000000.0;1993-06-22
Elizabeth;George;185;goalkeeper;561;16000000.0;1995-12-29
William;Figueroa;54;forward;956;73000000.0;1994-03-28
Barbara;Burgess;41;forward;732;19000000.0;1992-02-16
Stuart;Farmer;182;midfielder;147;38000000.0;1994-07-11
Tony;Holt;170;defender;417;39000000.0;1985-08-01
Matthew;Johnson;86;midfielder;6;89000000.0;2001-09-09
Robert;Brown;32;midfielder;962;67000000.0;1999-07-26
Elizabeth;Holt;116;midfielder;967;92000000.0;1986-04-06
Tiffany;Roth;104;forward;973;42000000.0;1995-06-10
Katelyn;Mejia;120;defender;499;11000000.0;1981-10-14
Daniel;Hanson;23;goalkeeper;320;35000000.0;1996-06-18
Nicole;Thomas;30;forward;327;45000000.0;1993-10-20
Dakota;Graham;1;midfielder;301;96000000.0;1981-06-22
Kara;Morris;120;defender;204;58000000.0;1996-09-13
Stephen;Burns;186;goalkeeper;843;58000000.0;1998-07-27
Jon;Chen;58;goalkeeper;120;87000000.0;1987-08-15
Lisa;Davis;179;midfielder;67;67000000.0;2004-10-05
Angela;Brown;46;midfielder;697;31000000.0;1983-05-03
Edgar;Torres;172;midfielder;725;20000000.0;2000-03-13
Brian;Wilson;71;midfielder;755;4000000.0;1990-02-16
Meghan;Flores;78;midfielder;495;38000000.0;1987-09-28
Emily;Thornton;71;midfielder;251;41000000.0;1981-11-08
Pamela;Phillips;43;defender;712;28000000.0;1982-02-24
Rebecca;Hernandez;164;defender;900;69000000.0;1996-03-27
Lindsay;White;103;forward;167;10000000.0;2000-03-21
Shane;Mata;9;midfielder;324;21000000.0;2002-08-01
Christopher;Pratt;52;forward;241;64000000.0;1982-04-29
Briana;Kennedy;124;goalkeeper;169;78000000.0;1981-10-10
Frank;Cruz;87;goalkeeper;676;72000000.0;1985-09-26
Ashley;Murphy;135;forward;791;81000000.0;2007-06-16
Mikayla;Lee;99;defender;639;20000000.0;1986-11-11
Tiffany;Ward;152;goalkeeper;401;23000000.0;1997-11-01
Jose;Crawford;19;forward;325;54000000.0;1981-02-03
Curtis;Gonzalez;71;midfielder;677;8000000.0;2006-06-17
Michael;Hull;153;goalkeeper;277;6000000.0;1993-09-21
Jordan;Gomez;39;defender;694;54000000.0;1986-05-22
Dr.;Tyler;148;defender;748;46000000.0;1983-12-06
David;Mcguire;151;goalkeeper;436;72000000.0;1983-09-07
Kenneth;Jacobson;115;forward;659;51000000.0;1999-04-12
Jennifer;Clay;144;midfielder;21;67000000.0;1983-09-06
John;Barnes;143;midfielder;143;10000000.0;1986-07-21
Kevin;Cook;60;midfielder;711;48000000.0;1981-11-26
Courtney;Hernandez;25;forward;690;88000000.0;1984-02-24
David;Smith;70;defender;663;79000000.0;1986-11-14
Kimberly;Allen;107;goalkeeper;374;98000000.0;2000-12-11
Karen;Bishop;110;goalkeeper;993;34000000.0;1996-10-04
Sean;James;99;defender;338;56000000.0;2000-01-06
Joy;Fitzgerald;19;midfielder;307;23000000.0;1991-09-10
Allison;Atkinson;53;forward;310;21000000.0;1988-05-09
Kathy;Delacruz;104;forward;427;91000000.0;1994-04-21
Derrick;Cortez;45;midfielder;79;80000000.0;1996-10-19
Ronnie;Blake;54;forward;354;25000000.0;1982-08-11
Kaitlyn;Lopez;111;defender;991;77000000.0;2003-12-23
Robert;Rogers;102;forward;605;34000000.0;1993-12-09
Vincent;Ruiz;18;midfielder;815;51000000.0;1986-05-23
Nicole;Elliott;63;defender;423;68000000.0;1997-02-04
Carol;Calhoun;124;midfielder;146;52000000.0;2006-05-21
Yesenia;Steele;173;goalkeeper;169;4000000.0;1987-07-01
Kimberly;Adams;138;goalkeeper;469;22000000.0;2007-06-03
Isaiah;Williams;122;midfielder;880;82000000.0;1996-03-21
Sharon;Nguyen;134;goalkeeper;235;33000000.0;1991-08-20
Alexander;Hill;190;midfielder;450;9000000.0;1999-08-19
Natalie;Mccoy;83;goalkeeper;885;30000000.0;1980-01-25
Mackenzie;Deleon;195;defender;795;55000000.0;1996-07-23
Mary;Hansen;55;forward;467;50000000.0;1999-09-11
Tina;Small;88;midfielder;655;21000000.0;2003-08-21
Emily;Thompson;168;midfielder;655;73000000.0;1985-02-14
Lisa;Marsh;54;forward;902;85000000.0;1982-12-02
Jeff;Shaffer;121;forward;825;77000000.0;1983-04-24
Mrs.;Toni;50;goalkeeper;767;90000000.0;2007-01-17
